Unique.ID,start.year,Date,Ration,Tank,Strain,Treatment,FishNumber,PitTag Number,Length.mm,Weight.g
20060806,2006,1/30/07,Low,8,Scott,4,6,,,
20060807,2006,1/30/07,Low,8,Scott,4,7,9105238242,133,31.7
20060808,2006,1/30/07,Low,8,Scott,4,8,,,
20060809,2006,1/30/07,Low,8,Scott,4,9,9105287317,100,13.2
20060810,2006,1/30/07,Low,8,Scott,4,10,,,
20060811,2006,1/30/07,Low,8,Scott,4,11,,,
20060812,2006,1/30/07,Low,8,Scott,4,12,,,
20060813,2006,1/30/07,Low,8,Scott,4,13,,,
20060814,2006,1/30/07,Low,8,Scott,4,14,9105237865,130,25
20060815,2006,1/30/07,Low,8,Scott,4,15,9105243572,,
20060816,2006,1/30/07,Low,8,Scott,4,16,,,
20060817,2006,1/30/07,Low,8,Scott,4,17,9105289278,90,8.7
20060818,2006,1/30/07,Low,8,Scott,4,18,9105285394,113,18.2
20060819,2006,1/30/07,Low,8,Scott,4,19,9101954530,169,57.6
20060820,2006,1/30/07,Low,8,Scott,4,20,,,
20060801,2006,2/27/07,High,8,Scott,4,1,9105270027,142,33.4
20060802,2006,2/27/07,High,8,Scott,4,2,Spirulina,,
20060803,2006,2/27/07,High,8,Scott,4,3,9102031748,166,57.4
20060804,2006,2/27/07,High,8,Scott,4,4,,,
20060805,2006,2/27/07,High,8,Scott,4,5,9105286147,174,66.2
20060806,2006,2/27/07,High,8,Scott,4,6,,,
20060807,2006,2/27/07,High,8,Scott,4,7,9105238242,166,62.7
20060808,2006,2/27/07,High,8,Scott,4,8,,,
20060809,2006,2/27/07,High,8,Scott,4,9,9105287317,128,26.2
20060810,2006,2/27/07,High,8,Scott,4,10,,,
20060811,2006,2/27/07,High,8,Scott,4,11,,,
20060812,2006,2/27/07,High,8,Scott,4,12,,,
20060813,2006,2/27/07,High,8,Scott,4,13,,,
20060814,2006,2/27/07,High,8,Scott,4,14,9105237865,163,49.1
20060815,2006,2/27/07,High,8,Scott,4,15,9105243572,,
20060816,2006,2/27/07,High,8,Scott,4,16,,,
20060817,2006,2/27/07,High,8,Scott,4,17,9105289278,111,16.4
20060818,2006,2/27/07,High,8,Scott,4,18,9105285394,140,33.9
20060819,2006,2/27/07,High,8,Scott,4,19,9101954530,193,86.7
20060820,2006,2/27/07,High,8,Scott,4,20,,,
20060801,2006,3/16/07,High,8,Scott,4,1,9105270027,157,44.8
20060802,2006,3/16/07,High,8,Scott,4,2,Spirulina,,
20060803,2006,3/16/07,High,8,Scott,4,3,9102031748,178,63.3
20060804,2006,3/16/07,High,8,Scott,4,4,,,
20060805,2006,3/16/07,High,8,Scott,4,5,9105286147,191,86.9
20060806,2006,3/16/07,High,8,Scott,4,6,,,
20060807,2006,3/16/07,High,8,Scott,4,7,9105238242,182,78.8
20060808,2006,3/16/07,High,8,Scott,4,8,,,
20060809,2006,3/16/07,High,8,Scott,4,9,9105287317,148,40.9
20060810,2006,3/16/07,High,8,Scott,4,10,,,
20060811,2006,3/16/07,High,8,Scott,4,11,,,
20060812,2006,3/16/07,High,8,Scott,4,12,,,
20060813,2006,3/16/07,High,8,Scott,4,13,,,
20060814,2006,3/16/07,High,8,Scott,4,14,9105237865,181,68.5
20060815,2006,3/16/07,High,8,Scott,4,15,9105243572,,
20060816,2006,3/16/07,High,8,Scott,4,16,,,
20060817,2006,3/16/07,High,8,Scott,4,17,9105289278,131,26.3
20060818,2006,3/16/07,High,8,Scott,4,18,9105285394,160,50.9
20060819,2006,3/16/07,High,8,Scott,4,19,9101954530,211,111
20060820,2006,3/16/07,High,8,Scott,4,20,,,
20060901,2006,5/23/06,High,9,Coleman,4,1,9105261396,43,1.11
20060902,2006,5/23/06,High,9,Coleman,4,2,9102127390,42,0.95
20060903,2006,5/23/06,High,9,Coleman,4,3,9101920330,39,0.91
20060904,2006,5/23/06,High,9,Coleman,4,4,9101864502,39,0.74
20060905,2006,5/23/06,High,9,Coleman,4,5,9102055618,40,0.87
20060906,2006,5/23/06,High,9,Coleman,4,6,9105249356,37,0.55
20060907,2006,5/23/06,High,9,Coleman,4,7,9105289857,42,1.14
20060908,2006,5/23/06,High,9,Coleman,4,8,9101868893,42,1.14
20060909,2006,5/23/06,High,9,Coleman,4,9,9105261323,39,0.65
20060910,2006,5/23/06,High,9,Coleman,4,10,9105231947,40,0.88
20060911,2006,5/23/06,High,9,Coleman,4,11,9105281917,35,0.5
20060912,2006,5/23/06,High,9,Coleman,4,12,9101954943,39,0.83
20060913,2006,5/23/06,High,9,Coleman,4,13,,33,0.56
20060914,2006,5/23/06,High,9,Coleman,4,14,Spirulina,,
20060915,2006,5/23/06,High,9,Coleman,4,15,9102132484,45,1.22
20060916,2006,5/23/06,High,9,Coleman,4,16,9102051578,37,0.7
20060917,2006,5/23/06,High,9,Coleman,4,17,9102127023,42,0.96
20060918,2006,5/23/06,High,9,Coleman,4,18,9105260921,31,0.31
20060919,2006,5/23/06,High,9,Coleman,4,19,Spirulina,,
20060920,2006,5/23/06,High,9,Coleman,4,20,9105259538,38,0.7
20060901,2006,6/22/06,High,9,Coleman,4,1,9105261396,55,1.9
20060902,2006,6/22/06,High,9,Coleman,4,2,9102127390,64,3.1
20060903,2006,6/22/06,High,9,Coleman,4,3,9101920330,53,1.8
20060904,2006,6/22/06,High,9,Coleman,4,4,9101864502,55,2.4
20060905,2006,6/22/06,High,9,Coleman,4,5,9102055618,56,2.2
20060906,2006,6/22/06,High,9,Coleman,4,6,9105249356,45,1
20060907,2006,6/22/06,High,9,Coleman,4,7,9105289857,56,2.2
20060908,2006,6/22/06,High,9,Coleman,4,8,9101868893,60,2.6
20060909,2006,6/22/06,High,9,Coleman,4,9,9105261323,52,1.7
20060910,2006,6/22/06,High,9,Coleman,4,10,9105231947,53,1.7
20060911,2006,6/22/06,High,9,Coleman,4,11,9105281917,45,1
20060912,2006,6/22/06,High,9,Coleman,4,12,9101954943,58,2.5
20060913,2006,6/22/06,High,9,Coleman,4,13,,42,1.1
20060914,2006,6/22/06,High,9,Coleman,4,14,Spirulina,,
20060915,2006,6/22/06,High,9,Coleman,4,15,9102132484,65,3.4
20060916,2006,6/22/06,High,9,Coleman,4,16,9102051578,54,2
20060917,2006,6/22/06,High,9,Coleman,4,17,9102127023,58,2.4
20060918,2006,6/22/06,High,9,Coleman,4,18,9105260921,40,0.7
20060919,2006,6/22/06,High,9,Coleman,4,19,Spirulina,,
20060920,2006,6/22/06,High,9,Coleman,4,20,9105259538,54,1.9
20060901,2006,7/21/06,High,9,Coleman,4,1,9105261396,58,2.24
20060902,2006,7/21/06,High,9,Coleman,4,2,9102127390,75,5.1
20060903,2006,7/21/06,High,9,Coleman,4,3,9101920330,57,2.5
20060904,2006,7/21/06,High,9,Coleman,4,4,9101864502,65,3.76
20060905,2006,7/21/06,High,9,Coleman,4,5,9102055618,61,2.85
20060906,2006,7/21/06,High,9,Coleman,4,6,9105249356,46,1.11
20060907,2006,7/21/06,High,9,Coleman,4,7,9105289857,61,2.74
20060908,2006,7/21/06,High,9,Coleman,4,8,9101868893,62,3.15
20060909,2006,7/21/06,High,9,Coleman,4,9,9105261323,55,1.91
20060910,2006,7/21/06,High,9,Coleman,4,10,9105231947,53,1.91
20060911,2006,7/21/06,High,9,Coleman,4,11,9105281917,47,1.14
20060912,2006,7/21/06,High,9,Coleman,4,12,9101954943,62,2.83
20060913,2006,7/21/06,High,9,Coleman,4,13,,48,1.57
20060914,2006,7/21/06,High,9,Coleman,4,14,Spirulina,,
20060915,2006,7/21/06,High,9,Coleman,4,15,9102132484,73,4.78
20060916,2006,7/21/06,High,9,Coleman,4,16,9102051578,62,3.07
20060917,2006,7/21/06,High,9,Coleman,4,17,9102127023,63,3.23
20060918,2006,7/21/06,High,9,Coleman,4,18,9105260921,42,0.84
20060919,2006,7/21/06,High,9,Coleman,4,19,Spirulina,,
20060920,2006,7/21/06,High,9,Coleman,4,20,9105259538,59,2.55
20060901,2006,8/16/06,Low,9,Coleman,4,1,9105261396,60,2.6
20060902,2006,8/16/06,Low,9,Coleman,4,2,9102127390,87,8.1
20060903,2006,8/16/06,Low,9,Coleman,4,3,9101920330,66,3.9
20060904,2006,8/16/06,Low,9,Coleman,4,4,9101864502,74,5.2
20060905,2006,8/16/06,Low,9,Coleman,4,5,9102055618,69,3.9
20060906,2006,8/16/06,Low,9,Coleman,4,6,9105249356,50,1.4
20060907,2006,8/16/06,Low,9,Coleman,4,7,9105289857,62,2.8
20060908,2006,8/16/06,Low,9,Coleman,4,8,9101868893,69,4.3
20060909,2006,8/16/06,Low,9,Coleman,4,9,9105261323,57,2.1
20060910,2006,8/16/06,Low,9,Coleman,4,10,9105231947,56,2.2
20060911,2006,8/16/06,Low,9,Coleman,4,11,9105281917,50,1.4
20060912,2006,8/16/06,Low,9,Coleman,4,12,9101954943,70,4.3
20060913,2006,8/16/06,Low,9,Coleman,4,13,,55,2.4
20060914,2006,8/16/06,Low,9,Coleman,4,14,Spirulina,51,1.3
20060915,2006,8/16/06,Low,9,Coleman,4,15,9102132484,80,6.3
20060916,2006,8/16/06,Low,9,Coleman,4,16,9102051578,68,3.9
20060917,2006,8/16/06,Low,9,Coleman,4,17,9102127023,69,4.1
20060918,2006,8/16/06,Low,9,Coleman,4,18,9105260921,42,0.7
20060919,2006,8/16/06,Low,9,Coleman,4,19,Spirulina,51,1.2
20060920,2006,8/16/06,Low,9,Coleman,4,20,9105259538,64,3.4
20060901,2006,9/12/06,Low,9,Coleman,4,1,9105261396,66,3.5
20060902,2006,9/12/06,Low,9,Coleman,4,2,9102127390,99,12.3
20060903,2006,9/12/06,Low,9,Coleman,4,3,9101920330,76,6.2
20060904,2006,9/12/06,Low,9,Coleman,4,4,9101864502,90,10.2
20060905,2006,9/12/06,Low,9,Coleman,4,5,9102055618,79,6.6
20060906,2006,9/12/06,Low,9,Coleman,4,6,9105249356,60,2.6
20060907,2006,9/12/06,Low,9,Coleman,4,7,9105289857,69,4.2
20060908,2006,9/12/06,Low,9,Coleman,4,8,9101868893,70,5.2
20060909,2006,9/12/06,Low,9,Coleman,4,9,9105261323,66,3.6
20060910,2006,9/12/06,Low,9,Coleman,4,10,9105231947,61,3.1
20060911,2006,9/12/06,Low,9,Coleman,4,11,9105281917,58,2.4
20060912,2006,9/12/06,Low,9,Coleman,4,12,9101954943,80,6.6
20060913,2006,9/12/06,Low,9,Coleman,4,13,,,
20060914,2006,9/12/06,Low,9,Coleman,4,14,Spirulina,51,1.5
20060915,2006,9/12/06,Low,9,Coleman,4,15,9102132484,98,10.6
20060916,2006,9/12/06,Low,9,Coleman,4,16,9102051578,76,5.8
20060917,2006,9/12/06,Low,9,Coleman,4,17,9102127023,74,5.5
20060918,2006,9/12/06,Low,9,Coleman,4,18,9105260921,64,3.9
20060919,2006,9/12/06,Low,9,Coleman,4,19,Spirulina,,
20060920,2006,9/12/06,Low,9,Coleman,4,20,9105259538,73,5.1
20060901,2006,10/9/06,Low,9,Coleman,4,1,9105261396,68,4.2
20060902,2006,10/9/06,Low,9,Coleman,4,2,9102127390,111,17.6
20060903,2006,10/9/06,Low,9,Coleman,4,3,9101920330,83,8.5
20060904,2006,10/9/06,Low,9,Coleman,4,4,9101864502,99,14.3
20060905,2006,10/9/06,Low,9,Coleman,4,5,9102055618,88,9.9
20060906,2006,10/9/06,Low,9,Coleman,4,6,9105249356,69,4.5
20060907,2006,10/9/06,Low,9,Coleman,4,7,9105289857,75,6.1
20060908,2006,10/9/06,Low,9,Coleman,4,8,9101868893,76,7
20060909,2006,10/9/06,Low,9,Coleman,4,9,9105261323,70,4.8
20060910,2006,10/9/06,Low,9,Coleman,4,10,9105231947,69,4.8
20060911,2006,10/9/06,Low,9,Coleman,4,11,9105281917,62,3.2
20060912,2006,10/9/06,Low,9,Coleman,4,12,9101954943,86,9.1
20060913,2006,10/9/06,Low,9,Coleman,4,13,,,
20060914,2006,10/9/06,Low,9,Coleman,4,14,Spirulina,50,1.4
20060915,2006,10/9/06,Low,9,Coleman,4,15,9102132484,105,15.3
20060916,2006,10/9/06,Low,9,Coleman,4,16,9102051578,86,9
20060917,2006,10/9/06,Low,9,Coleman,4,17,9102127023,81,7.3
20060918,2006,10/9/06,Low,9,Coleman,4,18,9105260921,70,5.2
20060919,2006,10/9/06,Low,9,Coleman,4,19,Spirulina,,
20060920,2006,10/9/06,Low,9,Coleman,4,20,9105259538,80,7.8
20060901,2006,11/6/06,Low,9,Coleman,4,1,9105261396,73,5.3
20060902,2006,11/6/06,Low,9,Coleman,4,2,9102127390,126,23.4
20060903,2006,11/6/06,Low,9,Coleman,4,3,9101920330,97,12.8
20060904,2006,11/6/06,Low,9,Coleman,4,4,9101864502,115,20.8
20060905,2006,11/6/06,Low,9,Coleman,4,5,9102055618,102,14.1
20060906,2006,11/6/06,Low,9,Coleman,4,6,9105249356,82,7.2
20060907,2006,11/6/06,Low,9,Coleman,4,7,9105289857,86,9.3
20060908,2006,11/6/06,Low,9,Coleman,4,8,9101868893,88,10.3
20060909,2006,11/6/06,Low,9,Coleman,4,9,9105261323,82,7.8
20060910,2006,11/6/06,Low,9,Coleman,4,10,9105231947,83,8.2
20060911,2006,11/6/06,Low,9,Coleman,4,11,9105281917,71,4.4
20060912,2006,11/6/06,Low,9,Coleman,4,12,9101954943,98,12.5
20060913,2006,11/6/06,Low,9,Coleman,4,13,,,
20060914,2006,11/6/06,Low,9,Coleman,4,14,Spirulina,52,1.5
20060915,2006,11/6/06,Low,9,Coleman,4,15,9102132484,,
20060916,2006,11/6/06,Low,9,Coleman,4,16,9102051578,101,14.4
20060917,2006,11/6/06,Low,9,Coleman,4,17,9102127023,90,10.5
20060918,2006,11/6/06,Low,9,Coleman,4,18,9105260921,77,7.2
20060919,2006,11/6/06,Low,9,Coleman,4,19,Spirulina,,
20060920,2006,11/6/06,Low,9,Coleman,4,20,9105259538,98,12.7
20060901,2006,12/4/06,Low,9,Coleman,4,1,9105261396,84,8.3
20060902,2006,12/4/06,Low,9,Coleman,4,2,9102127390,136,27.6
20060903,2006,12/4/06,Low,9,Coleman,4,3,9101920330,113,19.8
20060904,2006,12/4/06,Low,9,Coleman,4,4,9101864502,134,31.8
20060905,2006,12/4/06,Low,9,Coleman,4,5,9102055618,119,22.1
20060906,2006,12/4/06,Low,9,Coleman,4,6,9105249356,98,11.5
20060907,2006,12/4/06,Low,9,Coleman,4,7,9105289857,106,16.7
20060908,2006,12/4/06,Low,9,Coleman,4,8,9101868893,101,16.2
20060909,2006,12/4/06,Low,9,Coleman,4,9,9105261323,96,11.9
20060910,2006,12/4/06,Low,9,Coleman,4,10,9105231947,96,12.8
20060911,2006,12/4/06,Low,9,Coleman,4,11,9105281917,81,7.1
20060912,2006,12/4/06,Low,9,Coleman,4,12,9101954943,105,14.9
20060913,2006,12/4/06,Low,9,Coleman,4,13,,,
20060914,2006,12/4/06,Low,9,Coleman,4,14,Spirulina,54,1.6
20060915,2006,12/4/06,Low,9,Coleman,4,15,9102132484,,
20060916,2006,12/4/06,Low,9,Coleman,4,16,9102051578,123,24.3
20060917,2006,12/4/06,Low,9,Coleman,4,17,9102127023,102,14.5
20060918,2006,12/4/06,Low,9,Coleman,4,18,9105260921,85,10.1
20060919,2006,12/4/06,Low,9,Coleman,4,19,Spirulina,,
20060920,2006,12/4/06,Low,9,Coleman,4,20,9105259538,112,19
20060901,2006,1/2/07,Low,9,Coleman,4,1,9105261396,102,13.1
20060902,2006,1/2/07,Low,9,Coleman,4,2,9102127390,147,33.9
20060903,2006,1/2/07,Low,9,Coleman,4,3,9101920330,131,27.3
20060904,2006,1/2/07,Low,9,Coleman,4,4,9101864502,148,37.2
20060905,2006,1/2/07,Low,9,Coleman,4,5,9102055618,135,30.3
20060906,2006,1/2/07,Low,9,Coleman,4,6,9105249356,,
20060907,2006,1/2/07,Low,9,Coleman,4,7,9105289857,122,24.4
20060908,2006,1/2/07,Low,9,Coleman,4,8,9101868893,119,23.7
20060909,2006,1/2/07,Low,9,Coleman,4,9,9105261323,110,17.1
20060910,2006,1/2/07,Low,9,Coleman,4,10,9105231947,115,19.4
20060911,2006,1/2/07,Low,9,Coleman,4,11,9105281917,95,10.6
20060912,2006,1/2/07,Low,9,Coleman,4,12,9101954943,,
20060913,2006,1/2/07,Low,9,Coleman,4,13,,,
20060914,2006,1/2/07,Low,9,Coleman,4,14,Spirulina,54,1.6
20060915,2006,1/2/07,Low,9,Coleman,4,15,9102132484,,
20060916,2006,1/2/07,Low,9,Coleman,4,16,9102051578,140,32
20060917,2006,1/2/07,Low,9,Coleman,4,17,9102127023,121,22.5
20060918,2006,1/2/07,Low,9,Coleman,4,18,9105260921,93,11.8
20060919,2006,1/2/07,Low,9,Coleman,4,19,Spirulina,,
20060920,2006,1/2/07,Low,9,Coleman,4,20,9105259538,132,26.5
20060901,2006,1/30/07,Low,9,Coleman,4,1,9105261396,124,23.9
20060902,2006,1/30/07,Low,9,Coleman,4,2,9102127390,165,50.2
20060903,2006,1/30/07,Low,9,Coleman,4,3,9101920330,154,47.2
20060904,2006,1/30/07,Low,9,Coleman,4,4,9101864502,168,57.3
20060905,2006,1/30/07,Low,9,Coleman,4,5,9102055618,156,49
20060906,2006,1/30/07,Low,9,Coleman,4,6,9105249356,,
20060907,2006,1/30/07,Low,9,Coleman,4,7,9105289857,142,39.5
20060908,2006,1/30/07,Low,9,Coleman,4,8,9101868893,135,36.9
20060909,2006,1/30/07,Low,9,Coleman,4,9,9105261323,132,30
20060910,2006,1/30/07,Low,9,Coleman,4,10,9105231947,141,38.7
20060911,2006,1/30/07,Low,9,Coleman,4,11,9105281917,112,17.7
20060912,2006,1/30/07,Low,9,Coleman,4,12,9101954943,,
20060913,2006,1/30/07,Low,9,Coleman,4,13,,,
20060914,2006,1/30/07,Low,9,Coleman,4,14,Spirulina,,
20060915,2006,1/30/07,Low,9,Coleman,4,15,9102132484,,
20060916,2006,1/30/07,Low,9,Coleman,4,16,9102051578,165,56.4
20060917,2006,1/30/07,Low,9,Coleman,4,17,9102127023,144,38.2
20060918,2006,1/30/07,Low,9,Coleman,4,18,9105260921,106,19.3
20060919,2006,1/30/07,Low,9,Coleman,4,19,Spirulina,,
20060920,2006,1/30/07,Low,9,Coleman,4,20,9105259538,154,45.6
20060901,2006,2/27/07,High,9,Coleman,4,1,9105261396,161,55.5
20060902,2006,2/27/07,High,9,Coleman,4,2,9102127390,193,89.7
20060903,2006,2/27/07,High,9,Coleman,4,3,9101920330,184,82.5
20060904,2006,2/27/07,High,9,Coleman,4,4,9101864502,196,95.2
20060905,2006,2/27/07,High,9,Coleman,4,5,9102055618,187,89.9
20060906,2006,2/27/07,High,9,Coleman,4,6,9105249356,,
20060907,2006,2/27/07,High,9,Coleman,4,7,9105289857,175,77.1
20060908,2006,2/27/07,High,9,Coleman,4,8,9101868893,158,63
20060909,2006,2/27/07,High,9,Coleman,4,9,9105261323,162,61.4
20060910,2006,2/27/07,High,9,Coleman,4,10,9105231947,180,86.1
20060911,2006,2/27/07,High,9,Coleman,4,11,9105281917,137,30.9
20060912,2006,2/27/07,High,9,Coleman,4,12,9101954943,,
20060913,2006,2/27/07,High,9,Coleman,4,13,,,
20060914,2006,2/27/07,High,9,Coleman,4,14,Spirulina,,
20060915,2006,2/27/07,High,9,Coleman,4,15,9102132484,,
20060916,2006,2/27/07,High,9,Coleman,4,16,9102051578,192,86.1
20060917,2006,2/27/07,High,9,Coleman,4,17,9102127023,182,82.4
20060918,2006,2/27/07,High,9,Coleman,4,18,9105260921,133,39.3
20060919,2006,2/27/07,High,9,Coleman,4,19,Spirulina,,
20060920,2006,2/27/07,High,9,Coleman,4,20,9105259538,188,86
20060901,2006,3/16/07,High,9,Coleman,4,1,9105261396,184,82.8
20060902,2006,3/16/07,High,9,Coleman,4,2,9102127390,220,131.8
20060903,2006,3/16/07,High,9,Coleman,4,3,9101920330,197,103.7
20060904,2006,3/16/07,High,9,Coleman,4,4,9101864502,218,126.9
20060905,2006,3/16/07,High,9,Coleman,4,5,9102055618,208,124.2
20060906,2006,3/16/07,High,9,Coleman,4,6,9105249356,,
20060907,2006,3/16/07,High,9,Coleman,4,7,9105289857,183,101.3
20060908,2006,3/16/07,High,9,Coleman,4,8,9101868893,180,85.1
20060909,2006,3/16/07,High,9,Coleman,4,9,9105261323,186,87.5
20060910,2006,3/16/07,High,9,Coleman,4,10,9105231947,200,108.4
20060911,2006,3/16/07,High,9,Coleman,4,11,9105281917,152,42.4
20060912,2006,3/16/07,High,9,Coleman,4,12,9101954943,,
20060913,2006,3/16/07,High,9,Coleman,4,13,,,
20060914,2006,3/16/07,High,9,Coleman,4,14,Spirulina,,
20060915,2006,3/16/07,High,9,Coleman,4,15,9102132484,,
20060916,2006,3/16/07,High,9,Coleman,4,16,9102051578,211,116.3
20060917,2006,3/16/07,High,9,Coleman,4,17,9102127023,200,111.1
20060918,2006,3/16/07,High,9,Coleman,4,18,9105260921,152,57
20060919,2006,3/16/07,High,9,Coleman,4,19,Spirulina,,
20060920,2006,3/16/07,High,9,Coleman,4,20,9105259538,212,116.1
20061001,2006,6/16/06,High,10,Scott,2,1,,,
20061002,2006,6/16/06,High,10,Scott,2,2,9105235732,42,0.9
20061003,2006,6/16/06,High,10,Scott,2,3,9105261027,35,0.6
20061004,2006,6/16/06,High,10,Scott,2,4,9105260429,47,1.2
20061005,2006,6/16/06,High,10,Scott,2,5,9105257851,39,0.8
20061006,2006,6/16/06,High,10,Scott,2,6,,,
20061007,2006,6/16/06,High,10,Scott,2,7,9105236695,38,0.7
20061008,2006,6/16/06,High,10,Scott,2,8,,,
20061009,2006,6/16/06,High,10,Scott,2,9,9102047696,52,1.7
20061010,2006,6/16/06,High,10,Scott,2,10,9102127877,55,2.4
20061011,2006,6/16/06,High,10,Scott,2,11,,42,1.1
20061012,2006,6/16/06,High,10,Scott,2,12,9105286584,44,1
20061013,2006,6/16/06,High,10,Scott,2,13,,,
20061014,2006,6/16/06,High,10,Scott,2,14,9105267444,49,1.3
20061015,2006,6/16/06,High,10,Scott,2,15,9105251435,48,1.3
20061016,2006,6/16/06,High,10,Scott,2,16,,,
20061017,2006,6/16/06,High,10,Scott,2,17,9105289349,43,1
20061018,2006,6/16/06,High,10,Scott,2,18,,,
20061019,2006,6/16/06,High,10,Scott,2,19,,,
20061020,2006,6/16/06,High,10,Scott,2,20,,,
20061001,2006,7/17/06,High,10,Scott,2,1,,,
20061002,2006,7/17/06,High,10,Scott,2,2,9105235732,46,1.3
20061003,2006,7/17/06,High,10,Scott,2,3,9105261027,41,0.9
20061004,2006,7/17/06,High,10,Scott,2,4,9105260429,49,1.6
20061005,2006,7/17/06,High,10,Scott,2,5,9105257851,48,1.5
20061006,2006,7/17/06,High,10,Scott,2,6,,,
20061007,2006,7/17/06,High,10,Scott,2,7,9105236695,46,1.3
20061008,2006,7/17/06,High,10,Scott,2,8,,,
20061009,2006,7/17/06,High,10,Scott,2,9,9102047696,57,2.3
20061010,2006,7/17/06,High,10,Scott,2,10,9102127877,70,4.4
20061011,2006,7/17/06,High,10,Scott,2,11,,44,1
20061012,2006,7/17/06,High,10,Scott,2,12,9105286584,48,1.2
20061013,2006,7/17/06,High,10,Scott,2,13,,,
20061014,2006,7/17/06,High,10,Scott,2,14,9105267444,54,2
20061015,2006,7/17/06,High,10,Scott,2,15,9105251435,53,1.9
20061016,2006,7/17/06,High,10,Scott,2,16,,,
20061017,2006,7/17/06,High,10,Scott,2,17,9105289349,49,1.3
20061018,2006,7/17/06,High,10,Scott,2,18,,,
20061019,2006,7/17/06,High,10,Scott,2,19,,,
20061020,2006,7/17/06,High,10,Scott,2,20,,,
20061001,2006,8/16/06,Low,10,Scott,2,1,,,
20061002,2006,8/16/06,Low,10,Scott,2,2,9105235732,52,1.7
20061003,2006,8/16/06,Low,10,Scott,2,3,9105261027,43,0.9
20061004,2006,8/16/06,Low,10,Scott,2,4,9105260429,57,2.1
20061005,2006,8/16/06,Low,10,Scott,2,5,9105257851,54,2
20061006,2006,8/16/06,Low,10,Scott,2,6,,,
20061007,2006,8/16/06,Low,10,Scott,2,7,9105236695,49,1.5
20061008,2006,8/16/06,Low,10,Scott,2,8,,,
20061009,2006,8/16/06,Low,10,Scott,2,9,9102047696,67,3.6
20061010,2006,8/16/06,Low,10,Scott,2,10,9102127877,88,7.9
20061011,2006,8/16/06,Low,10,Scott,2,11,,48,1.2
20061012,2006,8/16/06,Low,10,Scott,2,12,9105286584,49,1.2
20061013,2006,8/16/06,Low,10,Scott,2,13,,,
20061014,2006,8/16/06,Low,10,Scott,2,14,9105267444,61,2.5
20061015,2006,8/16/06,Low,10,Scott,2,15,9105251435,60,2.7
20061016,2006,8/16/06,Low,10,Scott,2,16,,,
20061017,2006,8/16/06,Low,10,Scott,2,17,9105289349,52,1.5
20061018,2006,8/16/06,Low,10,Scott,2,18,,,
20061019,2006,8/16/06,Low,10,Scott,2,19,,,
20061020,2006,8/16/06,Low,10,Scott,2,20,,,
20061001,2006,9/12/06,Low,10,Scott,2,1,,,
20061002,2006,9/12/06,Low,10,Scott,2,2,9105235732,56,2.1
20061003,2006,9/12/06,Low,10,Scott,2,3,9105261027,46,1.1
20061004,2006,9/12/06,Low,10,Scott,2,4,9105260429,61,2.8
20061005,2006,9/12/06,Low,10,Scott,2,5,9105257851,62,3.1
20061006,2006,9/12/06,Low,10,Scott,2,6,,,
20061007,2006,9/12/06,Low,10,Scott,2,7,9105236695,56,2.3
20061008,2006,9/12/06,Low,10,Scott,2,8,,,
20061009,2006,9/12/06,Low,10,Scott,2,9,9102047696,74,5
20061010,2006,9/12/06,Low,10,Scott,2,10,9102127877,100,11.5
20061011,2006,9/12/06,Low,10,Scott,2,11,,52,1.7
20061012,2006,9/12/06,Low,10,Scott,2,12,9105286584,52,1.7
20061013,2006,9/12/06,Low,10,Scott,2,13,,,
20061014,2006,9/12/06,Low,10,Scott,2,14,9105267444,67,3.5
20061015,2006,9/12/06,Low,10,Scott,2,15,9105251435,62,3.4
20061016,2006,9/12/06,Low,10,Scott,2,16,,,
20061017,2006,9/12/06,Low,10,Scott,2,17,9105289349,53,1.7
20061018,2006,9/12/06,Low,10,Scott,2,18,,,
20061019,2006,9/12/06,Low,10,Scott,2,19,,,
20061020,2006,9/12/06,Low,10,Scott,2,20,,,
20061001,2006,10/9/06,Low,10,Scott,2,1,,,
20061002,2006,10/9/06,Low,10,Scott,2,2,9105235732,67,4.1
20061003,2006,10/9/06,Low,10,Scott,2,3,9105261027,47,1.4
20061004,2006,10/9/06,Low,10,Scott,2,4,9105260429,74,5.3
20061005,2006,10/9/06,Low,10,Scott,2,5,9105257851,77,6.8
20061006,2006,10/9/06,Low,10,Scott,2,6,,,
20061007,2006,10/9/06,Low,10,Scott,2,7,9105236695,67,4.3
20061008,2006,10/9/06,Low,10,Scott,2,8,,,
20061009,2006,10/9/06,Low,10,Scott,2,9,9102047696,88,9
20061010,2006,10/9/06,Low,10,Scott,2,10,9102127877,119,23
20061011,2006,10/9/06,Low,10,Scott,2,11,,61,3.5
20061012,2006,10/9/06,Low,10,Scott,2,12,9105286584,65,3.5
20061013,2006,10/9/06,Low,10,Scott,2,13,,,
20061014,2006,10/9/06,Low,10,Scott,2,14,9105267444,78,6.5
20061015,2006,10/9/06,Low,10,Scott,2,15,9105251435,62,2.9
20061016,2006,10/9/06,Low,10,Scott,2,16,,,
20061017,2006,10/9/06,Low,10,Scott,2,17,9105289349,63,3.3
20061018,2006,10/9/06,Low,10,Scott,2,18,,,
20061019,2006,10/9/06,Low,10,Scott,2,19,,,
20061020,2006,10/9/06,Low,10,Scott,2,20,,,
20061001,2006,11/6/06,High,10,Scott,2,1,,,
